Every Man For Himself and God Against All,Werner Herzog,1974,75,f
The Phantom of Liberty,Luis Buñuel,1974,74,f
Monty Python and the Holy Grail,Terry Gilliam & Terry Jones,1975,80,f
The Parallax View,Alan J. Pakula,1974,75,f
"'Rameau's Nephew' by Diderot, Thanx to Dennis Young, by Wilma Schoen",Michael Snow,1974,69,f
Zardoz,John Boorman,1974,57,f
Young Frankenstein,Mel Brooks,1974,56,f
Andy Warhol's Frankenstein,Paul Morrissey,1974,54,f
"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles",Chantal Akerman,1975,90,f
Xala,Ousmane Sembene,1975,70,f
Love and Death,Woody Allen,1975,71,f
Jaws,Steven Spielberg,1975,77,f
Female Trouble,John Waters,1975,69,f
One Flew Over the Cuckoo's Nest,Milos Forman,1975,66,f
Two Solutions for One Problem,Abbas Kiarostami,1975,50,t
The Rocky Horror Picture Show,Jim Sharman,1975,48,f
Stroszek,Werner Herzog,1977,91,f
"Lost,Lost,Lost",Jonas Mekas,1976,77,f
I Only Want You To Love Me,Rainer Werner Fassbinder,1976,74,f
Take the 5:10 to Dreamland,Bruce Connor,1976,66,t
In the Realm of the Senses,Nagisa Oshima,1976,65,f
Jonah Who Will Be 25 in the Year 2000,Alain Tanner,1976,64,f
Carrie,Brian DePalma,1976,61,f
Network,Sydney Lumet,1976,60,f
Obsession,Brian DePalma,1976,58,f
The Opening of Misty Beethoven,Radley Metzger,1976,55,f
Johan Nama Palace,Abbas Kiarostami,1976,48,t
King Kong,John Guillermin,1976,40,f
Perfumed Nightmare,Kidlak Tahimik,1977,89,f
Annie Hall,Woody Allen,1977,92,f
The Devil Probably,Robert Bresson,1977,83,f
Providence,Alain Resnais,1977,76,f
The American Friend,Wim Wenders,1977,70,f
Une sale histoire,Jean Eustache,1977,69,f
News From Home,Chantal Akerman,1977,68,f
Desperate Living,John Waters,1977,67,f
The Last Wave,Peter Weir,1977,66,f
Star Wars,George Lucas,1977,63,f
11 x 17,James Benning,1977,56,f
Sinbad and the Eye of the Tiger,Sam Wannamaker,1977,48,f
Freaky Friday,Gary Nelson,1977,46,f
"Oh, God!",Carl Reiner,1977,40,f
The Rescuers,"Wolfgang Reitherman, John Lounsbery, Art Stevens",1977,38,f
Smokey and the Bandit,Hal Needham,1977,39,f
Ceddo,Ousmane Sembene,1978,73,f
Invasion of the Body Snatchers,Philip Kaufman,1978,72,f
A Wedding,Robert Altman,1978,71,f
"China 9, Liberty 37",Monte Hellman,1978,69,f
National Lampoon's Animal House,John Landis,1978,61,f
Grease,Randal Kleiser,1978,50,f
Superman,Richard Donner,1978,58,f
The Lord of the Rings,Ralph Bakshi,1978,49,f
Coma,Michael Crichton,1978,40,f
The Deer Hunter,Miahael Cimino,1978,42,f
Death on the Nile,John Guillerman,1978,39,f
Every Which Way but Loose,James Fargo,1978,38,f
Attack of the Killer Tomatoes,John DeBello,1978,27,f
Jaws 2,Jeannot Szware,1978,19,f
The Marriage of Maria Braun,Rainer Werner Fassbinder,1979,91,f
Apocalypse Now,Francis Ford Coppola,1979,92,f
Dawn of the Dead,George Romero,1978,74,f
Tess,Roman Polanski,1979,66,f
The Muppet Movie,James Frawley,1979,65,f
The Great Santini,Lewis John Carlino,1979,64,f
"Cool Hands, Warm Heart",Su Friedrich,1979,60,t
Moscow Does Not Believe in Tears,Vladimir Menshov,1979,50,f
The Star Trek: Motion Picture,Robert Wise,1979,49,f
Rocky II,Sylvester Stallone,1979,45,f
Scavenger Hunt,Michael Schultz,1979,25,f
Raging Bull,Martin Scorsese,1980,92,f
The Elephant Man,David Lynch,1980,91,f
Airplane!,"Jim Abrahams, David Zucker, Jerry Zucker",1980,90,f
Kagemusha,Akira Kurosawa,1980,87,f
Death Watch,Bertrand Tavernier,1980,73,f
Bronco Billy,Clint Eastwood,1980,69,f
Melvin and Howard,Jonathan Demme,1980,68,f
The Return of the Secaucus Seven,John Sayles,1980,67,f
Atlantic City,Louis Malle,1980,66,f
The Stunt Man,Richard Rush,1980,66,f
The Garden of Earthly Delights of Jéröme Busch,Jean Eustache,1980,65,t
City of Women,Frederico Fellini,1980,64,f
Breaker Morant,Bruce Beresford,1980,64,f
The Ninth Configuration,William Peter Blatty,1980,64,f
Altered States,Ken Russell,1980,64,f
Time Bandits,Terry Gilliam,1980,63,f
The Shining,Stanley Kubrick,1980,85,f
Stardust Memories,Woody Allen,1980,62,f
Taxi zum Klo,Frank Ripploh,1980,61,f
The Last Metro,François Truffaut,1980,60,f
Cruising,William Friedkin,1980,59,f
Heaven's Gate,Michael Cimino,1980,58,f
Les Photos d'Alix,Jean Eustache,1980,57,t
The Long Riders,Walter Hill,1980,56,f
The Empire Strikes Back,Irwin Kirshner,1980,66,f
Coal Miner's Daughter,Michael Apted,1980,55,f
Ordinary People,Robert Redford,1980,55,f
Divine Madness!,Michael Ritchie,1980,54,f
Brubaker,Stuart Rosenberg,1980,51,f
ffolkes,Andrew V. McLaglen,1980,50,f
Fame,Alan Parker,1980,50,f
Superman II,Richard Lester,1980,66,f
Popeye,Robert Altman,1980,62,f
Hopscotch,Ronald Neame,1980,57,f
Honeysuckle Rose,Jerry Schatzburg,1980,55,f
The Fog,John Carpenter,1980,54,f
Somewhere in Time,Jeannot Szware,1980,52,f
Foxes,Adrian Lyne,1980,50,f
The Dogs of War,John Irvin,1980,49,f
Used Cars,Robert Zemeckis,1980,52,f
The Competition,Joel Oliansky,1980,47,f
Where the Buffalo Roam,Art Linson,1980,46,f
American Gigolo,Paul Schrader,1980,45,f
My Bodyguard,Tony Bill,1980,44,f
Urban Cowboy,James Bridges,1980,43,f
Flash Gordon,Mike Hodges,1980,42,f
The Blue Lagoon,Randal Kleiser,1980,41,f
9 to 5,Colin Higgins,1980,40,f
Xanadu,Robert Greenwald,1980,39,f
Private Benjamin,Howard Zieff,1980,38,f
The Blues Brothers,John Landis,1980,37,f
Caddyshack,Harold Ramis,1980,36,f
Friday the 13th,Sean S. Cunningham,1980,35,f
The Gods Must Be Crazy,Jamie Uys,1980,34,f
Oh God! Book II,Gilbert Cates,1980,27,f
The Nude Bomb,Richard Donner,1980,23,f
Oh Heavenly Dog!,Joe Camp,1980,17,f
My Dinner With André,Louis Malle,1981,88,f
Blow-out,Brian De Palma,1981,87,f
Diva,Jean-Jacques Beineix,1981,71,f
Gently Down the Stream,Su Friedrich,1981,68,t
Montenegro,Dusan Makavejev,1981,67,f
Reds,Warren Beatty,1981,66,f
Gallipoli,Peter Weir,1981,65,f
Polyester,John Waters,1981,64,f
The Great Muppet Caper,Jim Henson,1981,63,f
Chariots of Fire,Hugh Hudson,1981,61,f
Body Heat,Lawrence Kasdan,1981,60,f
Absence of Malice,Sydney Pollack,1981,59,f
Clash of the Titans,Desmond Davis,1981,57,f
Arthur,Steve Gordon,1981,56,f
The French Lieutenant's Woman,Karel Reisz,1981,55,f
Escape From New York,John Carpenter,1981,54,f
Taps,Harold Becker,1981,50,f
Stripes,Ivan Reitman,1981,49,f
Quest For Fire,Jean-Jacques Annaud,1981,48,f
Ghost Story,John Irvin,1981,47,f
The Fox and the Hound,"Ted Berman,Richard Rich, Art Stevens",1981,46,f
Only When I Laugh,Glenn Jordan,1981,45,f
The Legend of the Lone Ranger,William A. Fraker,1981,44,f
An American Werewolf in London,John Landis,1981,43,f
The Devil and Max Devlin,Steven Hilliard Stern,1981,38,f
Conan the Barbarian,John Milius,1981,37,f
The Cannonball Run,Hal Needham,1981,33,f
Tribute,Bob Clark,1981,30,f
Fanny and Alexander,Ingmar Bergman,1982,89,f
Sans soleil,Chris Marker,1982,88,f
The Draughtsman's Contract,Peter Greenaway,1982,72,f
Angel,Neil Jordan,1982,70,f
The Return of Martin Guerre,Daniel Vigne,1982,69,f
Jom,Ababacar Samb-Makharam,1982,68,f
Tootsie,Sydney Pollack,1982,74,f
Poltergeist,Tobe Hooper,1982,73,f
The E.T. Extra Terrestrial,Steven Spielberg,1982,75,f
The Dark Crystal,Jim Henson & Frank Oz,1982,67,f
A Midsummer Night's Sex Comedy,Woody Allen,1982,66,f
Peel,Jane Campion,1982,65,f
The Atomic Cafe,"Jane Leader, Kevin Rafferty, Pierce Rafferty",1982,64,f
Cafe Flesh,Rinse Dream & F.X. Pope,1982,62,f
Diner,Berry Levinson,1982,61,f
The Star Trek: Wrath of Khan,Nicholas Meyer,1982,60,f
The Secret of NIMH,Don Bluth,1982,59,f
Tron,Steven Lisberger,1982,58,f
The Thing,John Carpenter,1982,57,f
Gandhi,Richard Attenborough,1982,56,f
Creepshow,Geroge Romero,1982,55,f
48 HRS.,Walter Hill,1982,54,f
The Wall,Alan Parker,1982,53,f
The Airplane II: Sequel,Ken Filkleman,1982,51,f
The Best Little Whorehouse In Texas,Colin Higgins,1982,50,f
Annie,John Huston,1982,45,f
Rocky III,Sylvester Stallone,1982,40,f
Young Doctors in Love,Garry Marshall,1982,35,f
The Toy,Richard Donner,1982,34,f
Savannah Smiles,Pierre De Moro,1982,20,f
Videodrome,David Cronenberg,1983,88,f
Pauline at the Beach,Eric Rohmer,1983,86,f
"That Day, at the Beach",Edward Yang,1983,83,f
Zelig,Woody Allen,1983,74,f
Local Hero,Bill Forsyth,1983,73,f
The King of Comedy,Martin Scorsese,1983,77,f
First Name: Carmen,Jean-Luc Godard,1983,66,f
Passionless Moments,Jane Campion & Gerard Lee,1983,65,t
Hell Spit Flexion,Stan Brakhage,1983,64,t
Seventeen,Joel DeMott & Jeff Kreines,1983,61,f
Geek Maggot Bingo,Nick Zedd,1983,60,t
Poetry in Motion,Ron Mann,1983,59,f
The Monty Python's Meaning of Life,Terry Jones,1983,58,f
The Dead Zone,David Cronenberg,1983,57,f
Sugar Cane Alley,Euzhan Palcy,1983,56,f
Something Wicked This Way Comes,Jack Clayton,1983,55,f
Brainstorm,Douglas Trumbull,1983,54,f
Trading Places,John Landis,1983,53,f
Return of the Jedi,Richard Marquand,1983,52,f
Betrayal,David Hugh Jones,1983,51,f
A Christmas Story,Bob Clark,1983,50,f
Never Cry Wolf,Carroll Ballard,1983,49,f
WarGames,John Badham,1983,48,f
Strange Brew,Rick Moranis & Dave Thomas,1983,47,f
Risky Business,Paul Brickman,1983,46,f
Phar Lap,Simon Wincer,1983,45,f
Christine,John Carpenter,1983,44,f
Never Say Never Again,Irwin Kershner,1983,43,f
Superman III,Richard Lester,1983,42,f
Cujo,Lewis Teague,1983,41,f
High Road to China,Brian G. Hutton,1983,40,f
Jaws 3-D,Joe Alves,1983,30,f
Spacehunter: Adventures in the Forbidden Zone,Lamont Johnson,1983,25,f
Mr. Mom,Stan Dragoti,1983,20,f
Next of Kin,Atom Egoyan,1984,90,f
A Girl's Own Story,Jane Campion,1984,89,f
"Paris, Texas",Wim Wenders,1984,87,f
Heimat,Edgar Reitz,1984,86,f
Repo Man,Paul Cox,1984,75,f
The Cabinet of Jan Svankmajer,Keith Griffiths & Brothers Quay,1984,74,t
Peggy and Fred in Hell,Peggy Thorton,1984,73,t
This is Spinal Tap,Rob Reiner,1984,82,f
After Hours,Martin Scorsese,1984,72,f
The Terminator,James Cameron,1984,71,f
Broadway Danny Rose,Woody Allen,1984,70,f
Places in the Heart,Robert Benton,1984,67,f
Purple Rain,Albert Magnoli,1984,66,f
Choose Me,Alan Rudolph,1984,65,f
Dune,David Lynch,1984,64,f
Dreamscape,Joseph Ruben,1984,63,f
Top Secret!,"Jim Abrahams, David Zucker, Jerry Zucker",1984,62,f
Frankenweenie,Tim Burton,1984,60,t
The Muppets Take Manhattan,Frank Oz,1984,59,f
The Flamingo Kid,Garry Marshall,1984,58,f
The NeverEnding Story,Wolfgang Petersen,1984,57,f
Ghostbusters,Ivan Reitman,1984,56,f
Gremlins,Joe Dante,1984,55,f
A Nightmare on Elm Street,Wes Craven,1984,54,f
Teachers,Arthur Hiller,1984,53,f
Indiana Jones and the Temple of Doom,Steven Spielberg,1984,52,f
Starman,John Carpenter,1984,51,f
Iceman,Fred Schepisi,1984,50,f
Beverly Hills Cop,Martin Brest,1984,49,f
Splash,Ron Howard,1984,47,f
The Natural,Barry Levinson,1984,46,f
Sixteen Candles,John Hughes,1984,46,f
The Razor's Edge,John Byrum,1984,45,f
Star Trek III: The Search for Spock,Leonard Nimoy,1984,44,f
Firestarter,Richard Lester,1984,42,f
The Last Starfighter,Nick Castle,1984,41,f
Oh God! You Devil,Paul Bogart,1984,40,f
Micki + Maude,Blake Edwards,1984,39,f
Revenge of the Nerds,Jeff Kanew,1984,38,f
Red Dawn,John Milius,1984,37,f
Romancing the Stone,Robert Zemeckis,1984,36,f
Police Academy,Hugh Wilson,1984,35,f
Johnny Dangerously,Amy Heckerling,1984,34,f
The Karate Kid,John G. Avildsen,1984,33,f
Supergirl,Jeannot Szware,1984,16,f
Irreconcilable Differences,Charles Shyer,1984,5,f
Vagabond,Agnes Varda,1985,88,f
Brazil,Terry Gilliam,1985,87,f
Lost in America,Albert Brooks,1985,86,f
A Zed and Two Naughts,Peter Greenaway,1985,78,f
A Time to Live and a Time to Die,Hou Hsiao-hsien,1985,72,f
This Unnameable Little Broom,Brothers Quay,1985,71,t
Hail Mary,Jean-Luc Godard,1985,70,f
"Water, Wind, Dust",Amir Naderi,1985,69,f
The Company of Wolves,Neil Jordan,1985,68,f
Taipei Story,Edward Yang,1985,67,f
My Beautiful Laundrette,Stephen Frears,1985,66,f
The Purple Rose of Cairo,Woody Allen,1985,65,f
Prizzi's Honor,John Huston,1985,68,f
26 Bathrooms,Peter Greenaway,1985,64,t
Pee-wee's Big Adventure,Tim Burton,1985,70,f
Kiss of the Spider Woman,Hector Babenco,1985,63,f
Fool for Love,Robert Altman,1985,62,f
Witness,Peter Weir,1985,61,f
Desperately Seeking Susan,Susan Seidelman,1985,60,f
Thrust in Me,Nick Zedd,1985,57,t
Three Men and a Cradle,Coline Serreau,1985,56,f
Fright Night,Agnieska Holland,1985,55,f
Better Off Dead,Savage Steve Holland,1985,54,f
Weird Science,John Hughes,1985,53,f
Young Sherlock Holmes,Barry Levinson,1985,52,f
Teen Wolf,Rod Daniel,1985,50,f
Cat's Eye,Lewis Teague,1985,49,f
St. Elmo's Fire,Joel Schumacher,1985,48,f
Jagged Edge,Richard Marquand,1985,47,f
Return to Oz,Walter Murch,1985,46,f
The Breakfast Club,John Hughes,1985,45,f
A View to a Kill,John Glen,1985,44,f
"A Nightmare on Elm Street, Part 2: Freddy's Revenge",Jack Sholder,1985,43,f
The Black Cauldron,Ted Berman & Richard Rich,1985,42,f
Cocoon,Ron Howard,1985,41,f
Brewster's Millions,Walter Hill,1985,40,f
The Return of the Living Dead,Dan O'Bannon,1985,39,f
The Jewel of the Nile,Lewis Teague,1985,38,f
Clue,Jonathan Lynn,1985,37,f
Rocky IV,Sylvester Stallone,1985,36,f
Enemy Mine,Wolfgang Petersen,1985,35,f
Baby...Secret of the Lost Legend,Bill L. Norton,1985,19,f
Silver Bullet,Daniel Attias,1985,13,f
Santa Claus,Jeannot Szware,1985,7,f
The Sacrifice,Andrei Tarkovsky,1986,88,f
Hannah and Her Sisters,Woody Allen,1986,87,f
Summer,Eric Rohmer,1986,86,f
Two Friends,Jane Campion,1986,80,f
Bad Blood,Leos Carax,1986,76,f
Street of Crocodiles,Brothers Quay,1986,75,t
A Better Tomorrow,John Woo,1986,74,f
Betty Blue,Jean-Jacques Beineix,1986,73,f
Aliens,James Cameron,1986,71,f
River's Edge,Tim Hunter,1986,69,f
Mona Lisa,Neil Jordan,1986,68,f
Something Wild,Jonathan Demme,1986,67,f
Sid and Nancy,Paul Cox,1986,66,f
She's Gotta Have it,Spike Lee,1986,64,f
A Room With a View,James Ivory,1986,63,f
True Stories,David Byrne,1986,62,f
Tampopo,Juzo Itami,1986,61,f
Platoon,Oliver Stone,1986,59,f
The Color of Money,Martin Scorsese,1986,58,f
Ruthless People,"Jim Abrahams, David Zucker, Jerry Zucker",1986,57,f
Children of a Lesser God,Randa Haines,1986,56,f
"Luxo, Jr.",John Lasseter,1986,55,t
Stand by Me,Rob Reiner,1986,54,f
The Morning After,Sydney Lumet,1986,53,f
Peggy Sue Got Married,Francis Ford Coppola,1986,52,f
Labyrinth,Jim Henson,1986,51,f
Brighton Beach Memoirs,Gene Saks,1986,50,f
Ferris Bueller's Day Off,John Hughes,1986,49,f
Little Shop of Horrors,Frank Oz,1986,48,f
Crocodile Dundee,Peter Faiman,1986,47,f
Invaders From Mars,Tobe Hooper,1986,46,f
The Money Pit,Richard Benjamin,1986,45,f
Pretty in Pink,Howard Deutsh,1986,44,f
The Great Mouse Detective,"John Musker, Ron Clements, David Michener, Burny Mattinson",1986,43,f
House,Steve Miner,1986,42,f
The Three Amigos!,John Landis,1986,41,f
Hoosiers,David Anspaugh,1986,40,f
The Star Trek IV: Voyage Home,Leonard Nimoy,1986,39,f
Wise Guys,Brian De Palma,1986,38,f
SpaceCamp,Harry Winer,1986,37,f
An American Tail,Don Bluth,1986,36,f
Short Circuit,John Badham,1986,35,f
Nothing in Common,Garry Marshall,1986,26,f
Poltergeist II: The Other Side,Brian Gibson,1986,25,f
Top Gun,Tony Scott,1986,24,f
Maximum Overdrive,Stephen King,1986,11,f
Yeelen,Souleymane Cissé,1987,92,f
Wings of Desire,Wim Wenders,1987,91,f
Drowning By Numbers,Peter Greenaway,1988,90,f
Camp de Thiaroye,Ousmane Sembene & Thierno Faty Sow,1987,82,f
Boyfriends and Girlfriends,Eric Rohmer,1987,78,f
Intervista,Frederico Fellini,1987,76,f
Broadcast News,Albert Brooks,1987,83,f
Rouge,Stanley Kwan,1987,75,f
Medea,Lars von Trier,1987,74,f
House of Games,David Mamet,1987,73,f
Prick Up Your Ears,Stephen Frears,1987,70,f
Family Viewing,Atom Egoyan,1987,68,f
The Belly of an Architect,Peter Greenaway,1987,67,f
Raising Arizona,Joel Coen,1987,66,f
Full Metal Jacket,Stanley Kubrick,1987,65,f
Barfly,Barbet Schroeder,1987,64,f
Housekeeping,Bill Forsyth,1987,63,f
Hope and Glory,John Boorman,1987,62,f
Robocop,Paul Verhoeven,1987,61,f
Radio Days,Woody Allen,1987,60,f
Au revoir les enfants,Louis Malle,1987,59,f
The Dead,John Huston,1987,58,f
Damned if You Don't,Su Friedrich,1987,57,t
Evil Dead II,Sam Raimi,1987,56,f
Babette's Feast,Gabriel Avel,1987,54,f
The Glass Menagerie,Paul Newman,1987,53,f
Angel Heart,Alan Parker,1987,52,f
The Running Man,Paul Michael Glaser,1987,51,f
A Nightmare on Elm Street 3: Dream Warriors,Chuck Russell,1987,50,f
The Witches of Eastwick,George Miller,1987,48,f
Predator,John McTiernan,1987,47,f
The Bedroom Window,Curtis Hanson,1987,46,f
The Big Easy,Jim McBride,1987,45,f
Nekromantik,Jorg Buttgereit,1987,44,f
Innerspace,Joe Dante,1987,43,f
Aria,"Robert Altman, Bruce Beresford, Bill Bryden, Derek Jarman, Jean-Luc Godard, Franc Roddam, Nicolas Roeg, Charles Stu",1987,41,f
Roxanne,Fred Schepisi,1987,40,f
The Untouchables,Brian De Palma,1987,39,f
Tin Men,Barry Levinson,1987,38,f
The Stepfather,Joseph Ruben,1987,37,f
Wall Street,Oliver Stone,1987,36,f
Gothic,Ken Russell,1987,35,f
Dead of Winter,Arthur Penn,1987,34,f
Fatal Attraction,Adrian Lyne,1987,33,f
No Way Out,Roger Donaldson,1987,32,f
Throw Mama From the Train,Danny DeVito,1987,31,f
Lethal Weapon,Richard Donner,1987,30,f
The Living Daylights,John Glen,1987,29,f
Creepshow 2,Michael Gornick,1987,28,f
Can't Buy Me Love,Steve Rash,1987,27,f
Dirty Dancing,Emile Ardolino,1987,26,f
Someone to Watch Over Me,Ridley Scott,1987,25,f
The Secret of My Success,Herbert Ross,1987,24,f
Black Widow,Bob Rafelson,1987,23,f
The Lost Boys,Joel Schumacher,1987,22,f
Good Morning Vietnam,Barry Levinson,1987,21,f
Three Men and a Baby,Leonard Nimoy,1987,20,f
The Superman IV: Quest for Peace,Sydney J. Furie,1987,19,f
Beverly Hills Cop II,Tony Scott,1987,13,f
Summer School,Carl Reiner,1987,12,f
The Pick-Up Artist,James Toback,1987,8,f
Hello Again,Frank Perry,1987,4,f
"Distant Voices, Still Lives",Terence Davies,1988,91,f
Dead Ringers,David Cronenberg,1988,91,f
Rehearsals For Extinct Anatomies,Brothers Quay,1988,72,t
The Unbearable Lightness of Being,Philip Kaufman,1988,74,f
Dangerous Liasons,Stephen Frears,1988,73,f
Tales From the Gimli Hospital,Guy Maddin,1988,72,f
Zan Boko,Gaston Kaboré,1988,68,f
Women on the Verge of a Nervous Breakdown,Pedro Almodóvar,1988,70,f
The Last Temptation of Christ,Martin Scorsese,1988,69,f
The Vanishing,George Sluizer,1988,68,f
Comic Book Confidential,Ron Mann,1988,67,f
Chocolat,Claire Denis,1988,65,f
Cinema Paradiso,Giuseppe Tornatore,1988,55,f
Who Framed Roger Rabbit?,Robert Zemeckis,1988,64,f
Hairspray,John Waters,1988,63,f
Bull Durham,Ron Shelton,1988,70,f
A Fish Called Wanda,Charles Crichton,1988,63,f
Die Hard,John McTiernan,1988,62,f
The Naked Gun: From the Files of Police Squad!,David Zucker,1988,62,f
The Milagro Beanfield War,Robert Redford,1988,60,f
The Lair of the White Worm,Ken Russell,1988,59,f
Biloxi Blues,Mike Nichols,1988,58,f
Working Girl,Mike Nichols,1988,57,f
Married to the Mob,Jonathan Demme,1988,56,f
Bagdad Cafe,Percy Adlon,1988,55,f
Frantic,Roman Polanski,1988,54,f
Big,Penny Marshall,1988,52,f
Tequila Sunrise,Robert Towne,1988,51,f
D.O.A.,Rocky Morton & Annabel Jankel,1988,50,f
The Moderns,Alan Rudolph,1988,49,f
The Serpent and the Rainbow,Wes Craven,1988,48,f
Colors,Dennis Hopper,1988,47,f
Torch Song Trilogy,Paul Bogart,1988,46,f
Big Top Pee-Wee,Randal Kleiser,1988,45,f
Rain Man,Barry Levinson,1988,44,f
Mississippi Burning,Alan Parker,1988,43,f
Cocktail,Roger Donaldson,1988,42,f
Spaceballs,Mel Brooks,1988,41,f
Clean and Sober,Glenn Gordon Caron,1988,40,f
Dirty Rotten Scoundrels,Frank Oz,1988,39,f
Crocodile Dundee II,John Cornell,1988,38,f
Oliver & Company,George Scribner,1988,37,f
Punchline,David Seltzer,1988,36,f
A Nightmare on Elm Street 4: The Dream Master,Renny Harlin,1988,35,f
Tapeheads,Bill Fishman,1988,34,f
Stealing Home,Steven Kampmann & William Porter,1988,18,f
Fresh Horses,David Anspaugh,1988,17,f
The Killer,John Woo,1989,90,f
Drugstore Cowboy,Gus Van Sant,1989,92,f
Sweetie,Jane Campion,1989,88,f
The Asthenic Syndrome,Kira Muratova,1989,85,f
Monsieur Hire,Patrice Leconte,1989,78,f
Too Beautiful For You,Bertrand Blier,1989,75,f
The Icicle Thief,Mauritzio Nichetti,1989,74,f
Crimes and Misdemeanors,Woody Allen,1989,73,f
Henry V,Kenneth Branagh,1989,72,f
Do the Right Thing,Spike Lee,1989,73,f
The Tetsuo: Iron Man,Shinya Tsukamoto,1989,72,f
My Left Foot,Jim Sheridan,1989,72,f
"The Cook, the Thief, His Wife, and Her Lover",Peter Greenaway,1989,71,f
Speaking Parts,Atom Egoyan,1989,71,f
Santa sangre,Alejandro Jodorowski,1989,69,f
Roger and Me,Michael Moore,1989,68,f
"Enemies, a Love Story",Paul Mazursky,1989,67,f
The Fabulous Baker Boys,Steve Kloves,1989,66,f
Glory,Edward Zwick,1989,64,f
The Abyss,James Cameron,1989,63,f
Last Exit to Brooklyn,Uli Edel,1989,62,f
The Adventures of Baron Munchausen,Terry Gilliam,1989,61,f
Batman,Tim Burton,1989,60,f
New York Stories,"Woody Allen, Francis Ford Coppola, Martin Scorsese",1989,59,f
May Fools,Louis Malle,1989,58,f
The War of the Roses,Danny DeVito,1989,57,f
Driving Miss Daisy,Bruce Beresford,1989,56,f
Road House,Rowdy Herrington,1989,55,f
When Harry Met Sally,Rob Reiner,1989,54,f
Sea of Love,Harold Becker,1989,53,f
Dead Calm,Phillip Noyce,1989,52,f
Heathers,Michael Lehmann,1989,50,f
Parents,Bob Balaban,1989,49,f
Indiana Jones and the Last Crusade,Steven Spielberg,1989,48,f
"Honey, I Shrunk the Kids",Joe Johnston,1989,47,f
Three Bewildered People in the Night,Gregg Araki,1989,46,f
Next of Kin,John Irvin,1989,45,f
Pet Sematary,Mary Lambert,1989,44,f
Field of Dreams,Phil Alden Robinson,1989,43,f
Dead Poets Society,Peter Weir,1989,42,f
She-devil,Susan Siedelman,1989,41,f
Star Trek V: The Final Frontier,William Shatner,1989,40,f
Pink Cadillac,Buddy Van Horn,1989,39,f
Born on the Fourth of July,Oliver Stone,1989,38,f
Weekend at Bernie's,Ted Kotchoff,1989,37,f
Parenthood,Ron Howard,1989,36,f
Lethal Weapon 2,Richard Donner,1989,35,f
Great Balls of Fire!,Jim McBride,1989,34,f
License to Kill,John Glen,1989,33,f
Bill and Ted's Excellent Adventure,Steven Herek,1989,32,f
Ghostbusters II,Ivan Reitman,1989,31,f
Steel Magnolias,Herbert Ross,1989,15,f
Sink or Swim,Su Friedrich,1990,91,t
Life is Sweet,Mike Leigh,1990,90,f
Goodfellas,Martin Scorsese,1990,90,f
The Grifters,Stephen Frears,1990,86,f
Paris is Burning,Jenny Livingston,1990,80,f
Ju Dou,Zhang Yimou,1990,76,f
An Angel at My Table,Jane Campion,1990,75,f
American Dream,Barbara Kopple,1990,74,f
Reversal of Fortune,Barbet Schroeder,1990,72,f
Wild at Heart,David Lynch,1990,71,f
Edward Scissorhands,Tim Burton,1990,70,f
The Garden,Derek Jarman,1990,69,f
Jollies,Sadie Benning,1990,68,t
Europa Europa,Agnieszka Holland,1990,67,f
Rosencrantz and Guildenstern are Dead,Tom Stoppard,1990,66,f
The Disenchanted,Benoit Jacquot,1990,65,f
"The Godfather,Part III",Francis Ford Coppola,1990,64,f
"After Dark, My Sweet",James Foley,1990,63,f
The Comfort of Strangers,Paul Schrader,1990,62,f
Akira Kurosawa's Dreams,Akira Kurosawa,1990,61,f
Henry: Portrait of a Serial Killer,John McNaughton,1990,60,f
Tie Me Up! Tie Me Down!,Pedro Almodóvar,1990,58,f
Nikita,Luc Besson,1990,57,f
The Reflecting Skin,Philip Ridley,1990,57,f
Henry and June,Philip Kaufman,1990,56,f
Misery,Rob Reiner,1990,55,f
King of New York,Abel Ferrara,1990,55,f
Alice,Woody Allen,1990,54,f
The Russia House,Fred Schepisi,1990,54,f
Postcards From the Edge,Mike Nichols,1990,53,f
The Freshman,Andrew Bergman,1990,53,f
Presumed Innocent,Alan J. Pakula,1990,52,f
Cyrano de Bergerac,Jean-Paul Rappeneau,1990,52,f
Total Recall,Paul Verhoeven,1990,51,f
The Hunt for Red October,John McTiernan,1990,51,f
The Unbelievable Truth,Hal Hartley,1990,50,f
Hamlet,Franco Zeffirelli,1990,50,f
Flatliners,Joel Schumacher,1990,49,f
Internal Affairs,Mike Figgis,1990,49,f
Memphis Belle,Michael Caton-Jones,1990,48,f
Mermaids,Richard Benjamin,1990,47,f
Mr. and Mrs. Bridge,James Ivory,1990,47,f
Arachnophobia,Frank Marshall,1990,46,f
Dick Tracy,Warren Beatty,1990,46,f
Tune in Tomorrow...,Jon Amiel,1990,45,f
Gremlins 2: The New Batch,Joe Dante,1990,66,f
Ghost,Jerry Zucker,1990,43,f
The Rescuers Down Under,Hendel Butoy & Mike Gabriel,1990,42,f
Narrow Margin,Peter Hyams,1990,41,f
Days of Thunder,Tony Scott,1990,40,f
The Neverending Story II: The Next Chapter,George Miller,1990,39,f
Shipwrecked,Nils Gaup,1990,38,f
My Blue Heaven,Herbert Ross,1990,37,f
Teenage Mutant Ninja Turtles,Steve Barron,1990,36,f
Dances With Wolves,Kevin Costner,1990,35,f
